4814.982679921983 3155.519982355312 2561.231378597005 2078.101825053002 1858.892729838383 1681.54897618124 1448.645058812142 1356.683401389813 1274.203029549808 1234.453567523207 1195.537784395735 1140.115531798242 1121.896562453456 1101.720456311047 1091.30804292499 1081.7275690186 1066.485905985707 1058.726645670436 1050.631967302307 1044.99227243058 1038.990032845343 1025.84002171511 1015.829662713193 997.2544022820076 974.8973954526556 929.7110051658598 5959.051042446873 3833.415232055056 2896.866858888611 2006.872598097574 1576.473131386638 1219.872262664514 745.180343025834 559.4929669437968 391.8633740030974 313.8210895047976 249.7580222429588 156.9086810886898 120.0674869872537 87.99723056593767 72.13534025071223 59.59990328956177 43.24883852401553 37.18327992889811 31.46992478444469 29.08470857435411 27.18834377954144 24.25842215281621 22.1787867396045 17.58066038300148 9.318268846967355 -16.3184506506399 25.5
4828.550151723017 3169.878890011406 2570.357532705905 2083.354871827249 1863.787953180514 1685.384396094224 1451.032412023286 1358.898262171007 1276.236410900501 1235.748192579679 1196.83365189468 1141.42444494315 1123.389564158057 1103.581635135035 1092.743063980868 1083.040830712162 1067.842653165811 1060.063099623487 1051.865215700632 1046.276957947272 1040.338082928138 1027.083706630204 1017.035660206618 998.5120025527959 976.1013222086265 930.9633871782629 5978.280324595646 3852.340115798037 2903.40997509693 2018.491920101536 1584.176274716895 1226.864728900431 749.0244600361269 562.2586438878536 394.0272118134161 315.0933505967627 251.1112905841389 157.5309584011027 120.603518084692 87.97444417098977 72.41662922651389 59.93204543576784 43.40856071608347 37.342436809641 31.5803779202608 29.18522217038925 27.26879192964373 24.31734498708032 22.21244450618784 17.67197990473921 9.31460364167312 -16.4252510055865 25.8
4926.705591945114 3221.970154339799 2605.073446128422 2105.515075768938 1880.362135765294 1698.621378197541 1460.720978424794 1366.745942975579 1282.656608133529 1241.992708447078 1202.556341923578 1146.781856885096 1128.059905412644 1107.956275081138 1097.122673696861 1087.328499685181 1072.012911325167 1064.171028585467 1056.04851950595 1050.323593080602 1044.347444787289 1031.071325746085 1020.984142384611 1002.427435761017 979.8944990775419 934.5291970746885 6069.356327608742 3926.052364035001 2965.942104744004 2058.568144498437 1615.85855776876 1250.146858394898 762.8484962077574 572.5907954901796 400.4108812377488 320.0979088764848 255.4267902685447 160.008761424253 122.4061364534704 89.20838833709921 73.35032474468944 60.59632972818001 43.86294056495849 37.6801740884488 31.89573466866176 29.40650117476325 27.47456525195941 24.44580111432472 22.32147711611025 17.73633842482104 9.362412828019622 -16.4400360710107 26.6
5080.818156249167 3302.30959072573 2659.578154959885 2140.529589532376 1905.447049287535 1719.703142072994 1475.166857053971 1378.901585980224 1293.336643628189 1251.31351187669 1211.444775372717 1154.039584588919 1135.226313594729 1114.386908830935 1103.728740323793 1093.877413958372 1078.318306873725 1070.430039615047 1062.209543239189 1056.496047284589 1050.435412903138 1037.1245054727 1027.002533721993 1008.353637866931 985.681796115016 940.0953393520358 6209.814449138677 4038.736305310705 3045.868429007788 2120.021834079274 1663.692592964714 1287.46610294505 784.3868576918991 588.2803590344524 411.3257383597345 328.5887607343847 261.2460180775652 163.8572269832002 125.0651290038782 91.19689266568153 74.77813963422685 61.65033095097957 44.52348510552807 38.15909424689556 32.32606704347918 29.70232672749459 27.70182040462673 24.63117974345231 22.48811350053834 17.83722475359796 9.424671620322716 -16.50891708169287 27.2
5320.962407127471 3432.72691341317 2749.584415004052 2195.634398078114 1947.068872120378 1752.778203136669 1497.440123260669 1398.159858453358 1308.801822061907 1266.135850575072 1224.751334254501 1165.77196885789 1146.207848462745 1124.732975788954 1114.014921554632 1103.983441030681 1088.137329734858 1080.150495373352 1071.785047375688 1066.025581049601 1059.932643163861 1046.465187981874 1036.250447193211 1017.342957644846 994.5851388738263 948.548917935757 6416.040020514396 4210.4300518236 3193.661102601103 2217.933755576737 1738.748542735819 1344.597335163635 817.9750474967668 612.7394956979832 428.0311228696231 341.6642253162604 271.1920185594001 169.743422441495 129.3814983980149 94.12416167772771 77.03926069015193 63.4437593869355 45.5697459117232 38.96763439332898 32.88285521316007 30.18389742988294 28.12432539186663 24.97558479686318 22.80979013965003 18.10979178324181 9.600253590553681 -16.72617057245559 28.4
5635.910391954935 3602.520344164188 2867.134382223781 2267.681152180528 2002.581201797137 1795.898411591494 1526.592793438276 1422.532024143806 1329.288704481468 1284.076719879737 1241.284516237684 1180.069996832826 1160.163790610219 1138.110850868667 1126.943777924738 1116.629020517029 1100.439373877526 1092.30323934556 1083.839224245068 1077.998999158261 1071.795483892458 1058.201920799499 1047.843677905248 1028.810950155644 1005.722393198411 959.3333185981174 6681.258002932686 4426.605102520074 3374.444765317446 2342.719707757017 1836.876649223518 1419.140156193547 861.4257456493092 644.4954970032242 449.3911938589434 358.623565067553 284.1185142888085 177.0472447610517 134.8516827017267 98.07020866847463 79.95477619640711 65.69639456077257 46.92127483344159 40.02201249034523 33.64263363401799 30.81890977764013 28.64597728842176 25.37569475853406 23.17866302682173 18.34287399110573 9.796472530254899 -16.89150239228742 29.5
6039.69922578725 3833.771813044698 3022.473237248312 2363.923230994787 2074.555894236139 1850.994523039924 1563.638079423214 1453.328445712691 1355.360862792455 1307.832219956272 1262.940288535488 1199.094897194853 1177.9087681517 1155.077148297806 1143.391231377311 1132.718650537486 1116.09849758122 1107.752183197635 1099.128721313157 1093.177918846286 1086.858856430529 1073.043517356207 1062.515681064443 1043.16116071443 1019.791811758385 972.8746991072264 6998.241108530307 4700.563667733263 3593.872530407248 2504.016074437772 1963.891543199682 1515.608359537823 917.7090108803297 685.5197050067354 476.9244645177343 379.9625145348387 300.4994970690954 187.022815373735 141.9972178502713 102.5145993349903 83.7150283397981 68.60505178457888 48.68765529676852 41.35701692717775 34.65915036741854 31.6378036113454 29.40149413159859 25.9507468325625 23.69869146521265 18.85130629975217 10.07513995243933 -17.07431537770904 31.2
6525.945239200079 4118.867011361235 3207.576458294472 2482.847339589236 2164.546002528162 1917.631682616541 1607.806288103696 1489.763485369828 1385.285835211044 1335.016861257245 1287.648741988525 1220.668047068228 1198.297663274921 1174.66127201676 1162.373267474032 1151.304347485441 1134.036260779702 1125.482665576935 1116.599450386181 1110.56465880816 1104.157382976848 1090.015902753462 1079.312674999313 1059.64911779161 1035.893866203568 988.1207106887731 7334.331736914385 5013.963569239841 3848.929404136943 2696.778539180156 2113.655558849558 1631.688517312439 985.4898387529958 734.7858622261314 510.1543339134977 405.1306717027459 320.3314880613377 198.3751364903311 150.411659496105 108.4437584539883 88.17788170145693 71.97917765632835 50.76887068265792 42.94278766973451 35.85100058255554 32.64269108320222 30.20562774872911 26.6352518762166 24.31949027108304 19.31555735407217 10.44141199336834 -17.25651956631908 32.8
7117.826196520192 4474.613079662195 3458.081851099462 2628.819420812669 2270.228159249404 1998.210289178452 1659.86711259151 1532.921381246322 1420.775210487518 1367.109150325076 1316.714441193048 1246.120102341129 1222.42920927317 1197.472018837114 1184.590623769462 1172.977513977862 1155.135418849772 1146.254232981723 1137.182000876134 1130.950654898945 1124.334648732232 1109.888770103054 1098.939124591835 1078.909709490693 1054.692020814342 1006.11500501976 7697.479035024755 5376.719497971336 4165.793649404683 2927.686472716986 2297.49977152346 1771.676995587725 1066.929457948434 794.3667768532366 549.8270129952907 436.4240702606805 343.997159547103 212.1561220302852 160.6333579626148 115.1476550012147 93.54759382388266 76.16952611046695 53.30363969317803 44.90775185493555 37.18704867106506 33.88090925141746 31.3303363726456 27.45912790423709 25.03998680243155 19.93635615994257 10.84437336051389 -17.51038783674997 34.8
7800.313513598747 4898.683544417594 3752.391624014201 2803.787624462158 2400.175217460956 2092.999952742214 1719.720536267611 1581.830957476075 1461.208015874061 1403.376046100917 1350.180871635599 1274.472639566367 1249.387311896634 1222.521398504638 1209.407169717617 1197.294598052024 1178.548004803864 1169.353723432715 1159.954480468331 1153.543228821106 1146.799251079713 1131.927214682426 1121.5950630801 1100.313265966555 1075.570024124285 1026.274876580527 8068.131928112236 5773.915932043917 4508.604234975684 3195.452704646625 2510.417138056721 1936.043437618329 1162.614922534957 864.2653479204872 596.9026613059555 472.3940222855649 371.2660384477198 228.5631961024972 172.3503773596745 123.3178821546297 99.7837853267151 80.90066007523909 56.24238887367124 47.17392551024931 38.90611692503454 35.27791156763383 32.43078009507178 28.37623681540314 25.81843499217806 20.61873041475611 11.26486559094814 -17.85357529653767 36.6
