2.26158E-009 4.68016E-009 7.62986E-009 1.28922E-008 1.89809E-008 2.70462E-008 5.01293E-008 6.99903E-008 1.12115E-007 1.87931E-007 3.28513E-007 6.38978E-007 9.12835E-007 1.52607E-006 2.12665E-006 3.0396E-006 6.14342E-006 9.202919999999999E-006 1.55955E-005 2.20326E-005 3.16027E-005 6.23898E-005 8.90981E-005 0.000118617 7.286700000000001E-005 -0.000331435 1.78528E-007 3.5488E-007 5.28814E-007 8.76659E-007 1.22313E-006 1.73949E-006 3.4521E-006 5.156E-006 8.57054E-006 1.19849E-005 1.7023E-005 3.36263E-005 5.02886E-005 8.332500000000001E-005 0.000116201 0.00016527 0.000327759 0.000489478 0.000810694 0.00112991 0.00160615 0.00317471 0.00472013 0.00771733 0.010554 0.0143833 27.1
-1.05979E-010 4.64423E-009 6.26052E-009 1.3173E-008 1.84473E-008 2.74599E-008 5.06597E-008 6.84222E-008 1.13821E-007 1.86396E-007 3.24993E-007 6.47503E-007 9.11086E-007 1.52828E-006 2.13698E-006 3.05914E-006 6.17848E-006 9.24821E-006 1.57186E-005 2.21672E-005 3.18147E-005 6.27115E-005 8.94319E-005 0.000119627 7.37321E-005 -0.000331876 1.77877E-007 3.55195E-007 5.30871E-007 8.80199E-007 1.22739E-006 1.74576E-006 3.46398E-006 5.17553E-006 8.60479E-006 1.20284E-005 1.70904E-005 3.37569E-005 5.04869E-005 8.365570000000001E-005 0.000116662 0.000165927 0.000329046 0.0004914 0.0008138210000000001 0.00113429 0.00161236 0.00318696 0.00473874 0.00774634 0.0105946 0.0144383 27.4
-2.03164E-010 4.02924E-009 7.86993E-009 1.34398E-008 1.81261E-008 2.71721E-008 5.06251E-008 7.04884E-008 1.13017E-007 1.86565E-007 3.32024E-007 6.508679999999999E-007 9.18741E-007 1.5516E-006 2.16507E-006 3.09253E-006 6.26097E-006 9.37348E-006 1.58838E-005 2.2454E-005 3.22438E-005 6.3564E-005 9.083869999999999E-005 0.000121646 7.54493E-005 -0.000333987 1.78575E-007 3.58292E-007 5.34553E-007 8.86501E-007 1.23616E-006 1.75914E-006 3.49087E-006 5.2149E-006 8.66911E-006 1.21217E-005 1.72208E-005 3.40141E-005 5.08795E-005 8.43089E-005 0.00011757 0.000167217 0.00033158 0.000495177 0.0008201149999999999 0.00114298 0.00162466 0.00321126 0.00477472 0.00780475 0.0106751 0.0145472 28
-1.74509E-010 4.35617E-009 8.747950000000001E-009 1.35212E-008 1.9421E-008 2.73744E-008 5.14915E-008 7.122110000000001E-008 1.13932E-007 1.92936E-007 3.35223E-007 6.581020000000001E-007 9.37219E-007 1.57932E-006 2.20296E-006 3.13864E-006 6.37652E-006 9.552550000000001E-006 1.61403E-005 2.28289E-005 3.27565E-005 6.46531E-005 9.26907E-005 0.000124101 7.82899E-005 -0.000334668 1.80734E-007 3.62065E-007 5.40978E-007 8.95103E-007 1.24976E-006 1.77789E-006 3.52813E-006 5.27139E-006 8.759979999999999E-006 1.22519E-005 1.74014E-005 3.43826E-005 5.14087E-005 8.51729E-005 0.000118788 0.000168942 0.000335001 0.000500238 0.000828483 0.00115467 0.00164132 0.00324382 0.00482305 0.00788377 0.0107827 0.014695 28.9
-5.07284E-011 4.85161E-009 8.708160000000001E-009 1.35332E-008 1.9293E-008 2.78059E-008 5.26888E-008 7.31078E-008 1.18521E-007 1.92718E-007 3.40991E-007 6.74299E-007 9.57242E-007 1.60913E-006 2.25215E-006 3.21916E-006 6.51485E-006 9.77422E-006 1.65268E-005 2.32995E-005 3.34499E-005 6.60945E-005 9.47688E-005 0.000127112 8.125E-005 -0.000337907 1.8288E-007 3.66432E-007 5.47314E-007 9.0791E-007 1.26636E-006 1.80148E-006 3.57517E-006 5.3393E-006 8.8764E-006 1.24119E-005 1.76377E-005 3.48239E-005 5.20848E-005 8.62814E-005 0.000120333 0.000171141 0.000339311 0.000506688 0.000839112 0.00116942 0.00166224 0.00328499 0.0048842 0.00798331 0.0109189 0.0148803 29.8
-1.33125E-010 4.68819E-009 8.65439E-009 1.37963E-008 2.01975E-008 2.86227E-008 5.41206E-008 7.433299999999999E-008 1.22168E-007 2.02394E-007 3.55848E-007 6.93502E-007 9.874150000000001E-007 1.65304E-006 2.32141E-006 3.30623E-006 6.70922E-006 1.00772E-005 1.69729E-005 2.39559E-005 3.44031E-005 6.79858E-005 9.737090000000001E-005 0.000131068 8.54864E-005 -0.000341895 1.86253E-007 3.73819E-007 5.58274E-007 9.24632E-007 1.28999E-006 1.83419E-006 3.63908E-006 5.43628E-006 9.03593E-006 1.26336E-005 1.79461E-005 3.54462E-005 5.30016E-005 8.78338E-005 0.000122446 0.000174126 0.000345217 0.000515492 0.000853646 0.00118958 0.0016908 0.00334126 0.00496761 0.00812 0.0111045 0.0151353 30.9
1.64362E-010 4.83035E-009 9.01667E-009 1.45866E-008 1.99829E-008 2.95972E-008 5.5585E-008 7.84606E-008 1.2692E-007 2.06687E-007 3.68823E-007 7.06732E-007 1.01813E-006 1.68283E-006 2.39242E-006 3.41213E-006 6.90485E-006 1.03377E-005 1.74705E-005 2.46191E-005 3.54091E-005 6.99678E-005 0.00010036 0.000135612 8.96012E-005 -0.000346495 1.89795E-007 3.80676E-007 5.69433E-007 9.41491E-007 1.31411E-006 1.86827E-006 3.70764E-006 5.53831E-006 9.20135E-006 1.2867E-005 1.82791E-005 3.60895E-005 5.39797E-005 8.94397E-005 0.000124683 0.000177305 0.000351479 0.00052481 0.000868992 0.00121101 0.00172114 0.00340094 0.00505588 0.00826385 0.0113014 0.0154043 32.4
6.85726E-011 5.1295E-009 8.4092E-009 1.53091E-008 2.09742E-008 3.09275E-008 5.83002E-008 8.16797E-008 1.29855E-007 2.17655E-007 3.79442E-007 7.4176E-007 1.06206E-006 1.76146E-006 2.48913E-006 3.55275E-006 7.18039E-006 1.07715E-005 1.81761E-005 2.55678E-005 3.6805E-005 7.26769E-005 0.000104548 0.000142399 9.56268E-005 -0.000351863 1.94544E-007 3.89516E-007 5.8215E-007 9.644339999999999E-007 1.34578E-006 1.91373E-006 3.796E-006 5.671E-006 9.42511E-006 1.31768E-005 1.87147E-005 3.69541E-005 5.52577E-005 9.154210000000001E-005 0.000127614 0.000181468 0.000359663 0.000537044 0.000889137 0.00123901 0.00176092 0.00347895 0.00517178 0.00845185 0.0115586 0.0157564 34.3
-4.04117E-010 5.45001E-009 8.875220000000001E-009 1.5463E-008 2.11068E-008 3.20688E-008 6.06622E-008 8.374759999999999E-008 1.3596E-007 2.236E-007 3.95983E-007 7.70472E-007 1.10213E-006 1.83063E-006 2.58436E-006 3.68976E-006 7.44134E-006 1.1162E-005 1.88241E-005 2.6485E-005 3.80559E-005 7.53565E-005 0.000108356 0.000148094 0.000101969 -0.00035668 1.99637E-007 4.00275E-007 5.98251E-007 9.881699999999999E-007 1.3788E-006 1.96076E-006 3.88984E-006 5.81001E-006 9.655719999999999E-006 1.34983E-005 1.91733E-005 3.7841E-005 5.65883E-005 9.37448E-005 0.000130679 0.000185793 0.000368232 0.000549791 0.000910204 0.00126828 0.00180236 0.00356055 0.00529278 0.00864942 0.0118279 0.0161234 36.1
8.38359E-011 5.90311E-009 9.30756E-009 1.62439E-008 2.28451E-008 3.34683E-008 6.183100000000001E-008 8.84816E-008 1.42938E-007 2.34237E-007 4.03017E-007 8.05523E-007 1.13856E-006 1.87569E-006 2.68789E-006 3.83256E-006 7.74086E-006 1.16064E-005 1.95172E-005 2.75066E-005 3.95918E-005 7.84134E-005 0.000112922 0.000154929 0.000108648 -0.0003649 2.04284E-007 4.10649E-007 6.1299E-007 1.01562E-006 1.41601E-006 2.01468E-006 3.99642E-006 5.96994E-006 9.91816E-006 1.3866E-005 1.96967E-005 3.88723E-005 5.81204E-005 9.62743E-005 0.000134203 0.000190799 0.000378106 0.000564502 0.000934541 0.00130214 0.00185046 0.00365515 0.00543339 0.00887866 0.0121408 0.0165514 38.1
